Date,DIS,daily_return,volume,ewma_short,ewma_long,crossover_long,crossover_short,crossover_signal,short_vol,long_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,Short_Volume,Long_Volume,SMA_Volume_Ratio,crossover_vol_long,crossover_vol_short,crossover_vol_signal,ATR1,ATR2,ATR3,TrueRange,crossover_atr_entry,crossover_atr_exit,crossover_atr_signal
2005-11-01,20.022031784057617,0.01190010161115529,12009630.0,19.297909223346203,20.53119539140639,0.0,-1.0,-1.0,0.012130490259939874,0.011419249427854888,0.0,-1.0,-1.0,19.208482933044433,0.36489080757847536,19.57337374062291,18.843592125465957,0.0,-1.0,-1.0,8879858.2,8747200.466666667,1.015165736036216,1.0,0.0,1.0,0.5228443145751953,0.43406105041503906,0.08878326416015625,0.5228443145751953,1.0,0.0,1.0
2005-11-02,20.151933670043945,0.006487947246680559,7455449.0,19.408462206902566,20.52593822832118,0.0,-1.0,-1.0,0.011322381161757105,0.0113673631982216,1.0,0.0,1.0,19.23243455886841,0.4099231076582592,19.642357666526667,18.82251145121015,0.0,-1.0,-1.0,8983720.4,8399236.333333334,1.06958776291924,1.0,0.0,1.0,0.3058147430419922,0.20716476440429688,0.09864997863769531,0.3058147430419922,1.0,0.0,1.0
2005-11-03,20.216890335083008,0.003223346508708591,9572833.0,19.513112772711093,20.521654742989476,0.0,-1.0,-1.0,0.010599624273863463,0.011295275701575897,1.0,0.0,1.0,19.265317344665526,0.4607449045064612,19.72606224917199,18.804572440159063,0.0,-1.0,-1.0,9645453.8,8472978.533333333,1.1383781703274782,1.0,0.0,1.0,0.3650054931640625,0.17757034301757812,0.18743515014648438,0.3650054931640625,1.0,0.0,1.0
2005-11-04,20.143815994262695,-0.0036145193256306163,6894273.0,19.594756949468266,20.516418285077282,0.0,-1.0,-1.0,0.010374341645380085,0.011224249095659783,1.0,0.0,1.0,19.294140625,0.4972213190424454,19.791361944042446,18.796919305957555,0.0,-1.0,-1.0,9263619.0,8496496.066666666,1.0902869756325668,1.0,0.0,1.0,0.45378875732421875,0.14797401428222656,0.3058147430419922,0.45378875732421875,1.0,0.0,1.0
2005-11-07,20.427988052368164,0.014107161135030521,7903903.0,19.70261824638281,20.515192845008436,0.0,-1.0,-1.0,0.010272171424128947,0.01127117105957042,1.0,0.0,1.0,19.346103382110595,0.5581931135229068,19.904296495633503,18.787910268587687,0.0,-1.0,-1.0,8767217.6,8535097.2,1.027195987879318,1.0,0.0,1.0,0.3255462646484375,0.384735107421875,0.0591888427734375,0.384735107421875,1.0,0.0,1.0
2005-11-08,20.427988052368164,0.0,7530765.0,19.796516959169615,20.513984495972533,0.0,-1.0,-1.0,0.009773774936253234,0.011192803180666889,1.0,0.0,1.0,19.402532196044923,0.608043523386085,20.01057571943101,18.794488672658836,0.0,-1.0,-1.0,7871444.6,8415712.133333333,0.9353272159610149,0.0,-1.0,-1.0,0.18743324279785156,0.09864997863769531,0.08878326416015625,0.18743324279785156,1.0,0.0,1.0
2005-11-09,20.63909149169922,0.010334029900050945,8767968.0,19.905587757786606,20.5157178805289,0.0,-1.0,-1.0,0.009320916744992675,0.01118042678569805,1.0,0.0,1.0,19.4869722366333,0.6572100398849056,20.144182276518205,18.829762196748394,0.0,-1.0,-1.0,8133948.4,8423564.866666667,0.9656183016037874,0.0,-1.0,-1.0,0.37487030029296875,0.37487030029296875,0.0,0.37487030029296875,1.0,0.0,1.0
2005-11-10,20.874547958374023,0.011408276704887976,7589356.0,20.03101910994112,20.520689111995562,0.0,-1.0,-1.0,0.008935655502886896,0.011180555078862257,1.0,0.0,1.0,19.57953119277954,0.7161913430267282,20.29572253580627,18.863339849752812,0.0,-1.0,-1.0,7737253.0,8414556.6,0.9195081057509317,0.0,-1.0,-1.0,0.4044647216796875,0.37487030029296875,0.02959442138671875,0.4044647216796875,1.0,0.0,1.0
2005-11-11,20.996335983276367,0.005834283221136216,8285251.0,20.155978835435114,20.527278151886478,0.0,-1.0,-1.0,0.008338658509610495,0.011121558191841109,1.0,0.0,1.0,19.679803562164306,0.7679574927449706,20.447761054909275,18.911846069419337,0.0,-1.0,-1.0,8015448.6,8374752.6,0.9570967624763029,0.0,-1.0,-1.0,0.3650054931640625,0.2860851287841797,0.07892036437988281,0.3650054931640625,1.0,0.0,1.0
2005-11-14,21.11812400817871,0.005800441800862144,10538773.0,20.280527986074127,20.5354623202491,0.0,-1.0,-1.0,0.007781588120814574,0.01106233080663625,1.0,0.0,1.0,19.78210582733154,0.8174265341732303,20.59953236150477,18.964679293158312,0.0,-1.0,-1.0,8542422.6,8515654.733333332,1.0031433715321838,1.0,0.0,1.0,0.43406105041503906,0.3255462646484375,0.10851478576660156,0.43406105041503906,1.0,0.0,1.0
2005-11-15,21.158727645874023,0.0019226915079950668,10909072.0,20.394210437348757,20.544094822692415,0.0,-1.0,-1.0,0.007408830271478626,0.010986740627903125,1.0,0.0,1.0,19.890497779846193,0.8500657328363173,20.74056351268251,19.040432047009876,0.0,-1.0,-1.0,9218084.0,8656462.266666668,1.064878898103208,1.0,0.0,1.0,0.4044647216796875,0.09864997863769531,0.3058147430419922,0.4044647216796875,1.0,0.0,1.0
2005-11-16,20.98821449279785,-0.008058762130218278,8954688.0,20.47110392772646,20.550245566557525,0.0,-1.0,-1.0,0.008391493614653434,0.010956525609673114,1.0,0.0,1.0,19.988334083557127,0.8585566010027026,20.84689068455983,19.129777482554424,0.0,-1.0,-1.0,9255428.0,8791032.266666668,1.0528260753966519,1.0,0.0,1.0,0.5425758361816406,0.09864997863769531,0.4439258575439453,0.5425758361816406,1.0,0.0,1.0
2005-11-17,21.101890563964844,0.005416185888799552,9867207.0,20.55275890246785,20.557884833880568,0.0,-1.0,-1.0,0.007848636207017175,0.01089636383178686,1.0,0.0,1.0,20.111340522766113,0.831277035632078,20.94261755839819,19.280063487134036,0.0,-1.0,-1.0,9710998.2,9031235.0,1.0752680225904874,1.0,0.0,1.0,0.39459991455078125,0.2466259002685547,0.14797401428222656,0.39459991455078125,1.0,0.0,1.0
2005-11-18,20.46046257019043,-0.030396707433871573,20652813.0,20.540811194244707,20.55653582402294,0.0,-1.0,-1.0,0.01404505074286711,0.01140952547373529,0.0,-1.0,-1.0,20.201463890075683,0.760077485982807,20.96154137605849,19.441386404092874,0.0,0.0,0.0,12184510.6,9821192.733333332,1.2406345065040336,1.0,0.0,1.0,0.6510906219482422,0.3058147430419922,0.9569053649902344,0.9569053649902344,0.0,-1.0,-1.0
2005-11-21,20.338674545288086,-0.005952359311747979,9386619.0,20.514644718900065,20.55351933100529,0.0,-1.0,-1.0,0.013245557311200116,0.01135194845870057,0.0,-1.0,-1.0,20.272506713867188,0.6976191248634687,20.970125838730656,19.57488758900372,0.0,0.0,0.0,11954079.8,9754573.333333334,1.22548464105042,1.0,0.0,1.0,0.4044666290283203,0.02959442138671875,0.43406105041503906,0.43406105041503906,1.0,0.0,1.0
2005-11-22,20.24936294555664,-0.004391220260326012,9305626.0,20.480304142772955,20.54930833273271,0.0,-1.0,-1.0,0.012410567206240427,0.011284555023827924,0.0,-1.0,-1.0,20.330152893066405,0.6406294602507616,20.970782353317166,19.689523432815644,0.0,0.0,0.0,11633390.6,9574306.4,1.2150635371351808,1.0,0.0,1.0,0.2663555145263672,0.04932403564453125,0.31567955017089844,0.31567955017089844,1.0,0.0,1.0
2005-11-23,20.26560401916504,0.0008020535585275823,7699037.0,20.452511332711655,20.54538079482469,0.0,-1.0,-1.0,0.011608380796201346,0.01120668036583136,0.0,-1.0,-1.0,20.386175632476807,0.5774206681792516,20.963596300656057,19.808754964297556,0.0,0.0,0.0,11382260.4,9590545.6,1.1868209458281498,1.0,0.0,1.0,0.23675918579101562,0.20716476440429688,0.02959442138671875,0.23675918579101562,1.0,0.0,1.0
2005-11-25,20.338674545288086,0.003605642647213747,2120324.0,20.437775224703493,20.542519419408787,0.0,-1.0,-1.0,0.010961797347411545,0.011137320133513417,1.0,0.0,1.0,20.452347087860108,0.47958926817037506,20.931936356030484,19.972757819689733,0.0,0.0,0.0,9832883.8,9093711.666666666,1.0812838762023649,1.0,0.0,1.0,0.2268962860107422,0.2268962860107422,0.0,0.2268962860107422,1.0,0.0,1.0
2005-11-28,20.31432342529297,-0.0011972815603541465,5972022.0,20.42179445880972,20.539360805829574,0.0,-1.0,-1.0,0.010229701904396777,0.011060784928682968,1.0,0.0,1.0,20.50106258392334,0.40421541907323055,20.90527800299657,20.096847164850107,0.0,0.0,0.0,6896725.6,9032228.266666668,0.7635685676204934,0.0,-1.0,-1.0,0.35514068603515625,0.14797592163085938,0.20716476440429688,0.35514068603515625,1.0,0.0,1.0
2005-11-29,20.363039016723633,0.002398090766341232,7616827.0,20.41418859992839,20.536920399365748,0.0,-1.0,-1.0,0.00960507074757543,0.010987764604868944,1.0,0.0,1.0,20.529886054992676,0.3696617529287019,20.89954780792138,20.160224302063973,0.0,0.0,0.0,6542767.2,9013089.866666667,0.7259183361964777,0.0,-1.0,-1.0,0.23675918579101562,0.21702957153320312,0.0197296142578125,0.23675918579101562,1.0,0.0,1.0
2005-11-30,20.241247177124023,-0.005981024713432204,9724785.0,20.3918014301636,20.532828392771524,0.0,-1.0,-1.0,0.009177777940253422,0.010933733674971106,1.0,0.0,1.0,20.540846824645996,0.35683846351790255,20.8976852881639,20.184008361128093,0.0,0.0,0.0,6626599.0,9159357.866666667,0.723478555643726,0.0,-1.0,-1.0,0.29594993591308594,0.0197296142578125,0.27622032165527344,0.29594993591308594,1.0,0.0,1.0
2005-12-01,20.26560401916504,0.0012033271382874133,7982666.0,20.37546524639635,20.529130375058088,0.0,-1.0,-1.0,0.008598339254099684,0.010858908145205596,1.0,0.0,1.0,20.546530342102052,0.3511784075459426,20.897708749647993,20.19535193455611,0.0,0.0,0.0,6683324.8,9107004.4,0.733866429228913,0.0,-1.0,-1.0,0.20716476440429688,0.17757034301757812,0.02959442138671875,0.20716476440429688,1.0,0.0,1.0
2005-12-02,20.20064926147461,-0.0032051725489653515,5777800.0,20.3528354156214,20.524584972551647,0.0,-1.0,-1.0,0.0080682446215533,0.010789670852478237,1.0,0.0,1.0,20.545718288421632,0.3519985947705558,20.89771688319219,20.193719693651076,0.0,0.0,0.0,7414820.0,8986234.0,0.8251309725520168,0.0,-1.0,-1.0,0.17757034301757812,0.03946113586425781,0.1381092071533203,0.17757034301757812,1.0,0.0,1.0
2005-12-05,20.306201934814453,0.005225211921338957,9765433.0,20.346798737799396,20.521563279836368,0.0,-1.0,-1.0,0.007839120720315508,0.010733190226911243,1.0,0.0,1.0,20.55383758544922,0.3440227481461913,20.89786033359541,20.20981483730303,0.0,0.0,0.0,8173502.2,9084912.8,0.8996786628485856,0.0,-1.0,-1.0,0.24662399291992188,0.1775684356689453,0.06905555725097656,0.24662399291992188,1.0,0.0,1.0
2005-12-06,20.72028160095215,0.020391783134381614,10446224.0,20.39514588405307,20.52431268775294,0.0,-1.0,-1.0,0.010250013154616511,0.010925062831910434,1.0,0.0,1.0,20.568452262878417,0.34460313581002416,20.913055398688442,20.22384912706839,0.0,0.0,0.0,8739381.6,9078742.866666667,0.96262023590153,0.0,-1.0,-1.0,0.5228462219238281,0.5623054504394531,0.039459228515625,0.5623054504394531,1.0,0.0,1.0
2005-12-07,20.842069625854492,0.005877720546845655,8543943.0,20.45299991067885,20.52870877803546,0.0,-1.0,-1.0,0.009638737145831607,0.010869479458467024,1.0,0.0,1.0,20.589156341552734,0.34814079066745224,20.937297132220184,20.241015550885283,0.0,0.0,0.0,8503213.2,8921067.6,0.9531609423069498,0.0,-1.0,-1.0,0.3650054931640625,0.17757034301757812,0.18743515014648438,0.3650054931640625,1.0,0.0,1.0
2005-12-08,20.55487632751465,-0.013779499996659728,7986011.0,20.466187755451656,20.52907077532393,0.0,-1.0,-1.0,0.010698145802879384,0.01091940502563032,1.0,0.0,1.0,20.584945583343504,0.3480143057293223,20.932959889072826,20.236931277614183,0.0,0.0,0.0,8503882.2,8856489.133333333,0.9601866012564482,0.0,-1.0,-1.0,0.5327110290527344,0.15784072875976562,0.6905517578125,0.6905517578125,1.0,0.0,1.0
2005-12-09,20.669755935668945,0.005588922371696281,5618855.0,20.49253954171162,20.53101685967819,0.0,-1.0,-1.0,0.01012465317869669,0.010862664404777777,1.0,0.0,1.0,20.57470598220825,0.34200580592663704,20.916711788134887,20.232700176281615,0.0,0.0,0.0,8472093.2,8573265.666666666,0.9881990748216247,0.0,-1.0,-1.0,0.21702957153320312,0.19729995727539062,0.0197296142578125,0.21702957153320312,1.0,0.0,1.0
2005-12-12,20.636930465698242,-0.0015880918029640423,4490623.0,20.51123086548684,20.53248185633379,0.0,-1.0,-1.0,0.00950170153238517,0.010789258182154825,1.0,0.0,1.0,20.556735706329345,0.3278344308291713,20.884570137158516,20.228901275500174,0.0,0.0,0.0,7417131.2,7495786.333333333,0.98950675354985,0.0,-1.0,-1.0,0.29594993591308594,0.2564888000488281,0.03946113586425781,0.29594993591308594,1.0,0.0,1.0
2005-12-13,20.62052345275879,-0.000795031652925493,6894678.0,20.525378729345103,20.53369956862301,0.0,-1.0,-1.0,0.00888658932370799,0.010714957040131241,1.0,0.0,1.0,20.53185567855835,0.30075034253890937,20.83260602109726,20.231105336019443,0.0,0.0,0.0,6706822.0,7329656.933333334,0.915025363533613,0.0,-1.0,-1.0,0.23676109313964844,0.12824630737304688,0.10851478576660156,0.23676109313964844,1.0,0.0,1.0
2005-12-14,20.51384925842285,-0.005173204966417377,8764116.0,20.523886245828724,20.533425034477446,0.0,-1.0,-1.0,0.008542900749590314,0.010658808803267264,1.0,0.0,1.0,20.49961175918579,0.262089474802015,20.761701233987804,20.237522284383775,0.0,0.0,0.0,6750856.6,7293556.266666667,0.9255918996406545,0.0,-1.0,-1.0,0.2860851287841797,0.0,0.2860851287841797,0.2860851287841797,1.0,0.0,1.0
2005-12-15,20.300506591796875,-0.010399933427334696,8148403.0,20.494969875443193,20.530203923993763,0.0,-1.0,-1.0,0.008750044402729563,0.01065568855476837,1.0,0.0,1.0,20.46522636413574,0.238679491299275,20.703905855435018,20.226546872836465,0.0,0.0,0.0,6783335.0,7323514.0,0.9262404632530231,0.0,-1.0,-1.0,0.37487030029296875,0.08878517150878906,0.2860851287841797,0.37487030029296875,1.0,0.0,1.0
2005-12-16,20.267688751220703,-0.0016166020501888756,16276939.0,20.465548461939168,20.52657373526055,0.0,-1.0,-1.0,0.008164535078392751,0.010583288520629633,1.0,0.0,1.0,20.423516273498535,0.18935837142190554,20.612874644920442,20.23415790207663,0.0,0.0,0.0,8914951.8,8267288.333333333,1.0783404957651372,1.0,0.0,1.0,0.3650054931640625,0.16770553588867188,0.19729995727539062,0.3650054931640625,1.0,0.0,1.0
2005-12-19,20.136396408081055,-0.006477913922560141,6916675.0,20.422939913977313,20.521178501724474,0.0,-1.0,-1.0,0.00781992604773369,0.010536410429814617,1.0,0.0,1.0,20.407312965393068,0.19961767511268197,20.606930640505748,20.207695290280387,1.0,0.0,1.0,9400162.2,8330265.2,1.1284349266575568,1.0,0.0,1.0,0.5228443145751953,0.14797401428222656,0.37487030029296875,0.5228443145751953,1.0,0.0,1.0
2005-12-20,19.914846420288086,-0.011002464557365199,9194222.0,20.35716749742634,20.51279486294645,0.0,-1.0,-1.0,0.007932274418539047,0.010539787079585227,1.0,0.0,1.0,20.386121559143067,0.22779580647294403,20.61391736561601,20.158325752670123,1.0,0.0,1.0,9860071.0,8435424.866666667,1.1688884858619213,1.0,0.0,1.0,0.45379066467285156,0.13811111450195312,0.31567955017089844,0.45379066467285156,1.0,0.0,1.0
2005-12-21,19.775352478027344,-0.007004520111118406,7954688.0,20.281851870899285,20.502598993657074,0.0,-1.0,-1.0,0.00751755337007113,0.010495791281153256,1.0,0.0,1.0,20.3624210357666,0.2644785649833115,20.626899600749912,20.09794247078329,1.0,0.0,1.0,9698185.4,8317418.4,1.1660090828182936,1.0,0.0,1.0,0.4241962432861328,0.10851669311523438,0.31567955017089844,0.4241962432861328,1.0,0.0,1.0
2005-12-22,19.849205017089844,0.0037345751052759724,6688191.0,20.225845979381948,20.493565706804382,0.0,-1.0,-1.0,0.007476727718558866,0.010434391327199834,1.0,0.0,1.0,20.34160108566284,0.28785751739114973,20.62945860305399,20.053743568271692,1.0,0.0,1.0,9406143.0,8231120.066666666,1.1427537107728256,1.0,0.0,1.0,0.2466259002685547,0.10851478576660156,0.13811111450195312,0.2466259002685547,1.0,0.0,1.0
2005-12-23,19.914846420288086,0.0033070041415625973,3355195.0,20.185587261642095,20.485565273769765,0.0,-1.0,-1.0,0.007286756745030826,0.010370970312329137,1.0,0.0,1.0,20.32040967941284,0.30327220028573054,20.62368187969857,20.01713747912711,1.0,0.0,1.0,6821794.2,8069613.066666666,0.8453681909705113,0.0,-1.0,-1.0,0.4241962432861328,0.18743515014648438,0.23676109313964844,0.4241962432861328,1.0,0.0,1.0
2005-12-27,19.808176040649414,-0.005356324492163944,4646325.0,20.13673159167887,20.47620132478923,0.0,-1.0,-1.0,0.006900726706742719,0.010315924121651478,1.0,0.0,1.0,20.295102310180663,0.32420295148655964,20.619305261667222,19.970899358694105,1.0,0.0,1.0,6367724.2,7728339.2,0.8239447098802288,0.0,-1.0,-1.0,0.29594993591308594,0.12824630737304688,0.16770362854003906,0.29594993591308594,1.0,0.0,1.0
2005-12-28,19.79996681213379,-0.00041443636702231945,4596148.0,20.093137580665054,20.466853864369757,0.0,-1.0,-1.0,0.006475553345112202,0.010244374858547572,1.0,0.0,1.0,20.266948699951172,0.3419552734104007,20.608903973361574,19.92499342654077,1.0,0.0,1.0,5448109.4,7338334.133333334,0.7424177341902084,0.0,-1.0,-1.0,0.18743515014648438,0.15784072875976562,0.02959442138671875,0.18743515014648438,1.0,0.0,1.0
2005-12-29,19.832788467407227,0.001657662135742699,4937354.0,20.059435534607474,20.458089786100164,0.0,-1.0,-1.0,0.006184915316433313,0.010176154533713688,1.0,0.0,1.0,20.246525764465332,0.3555001950269838,20.602025959492316,19.891025569438348,1.0,0.0,1.0,4844642.6,7097894.866666666,0.6825464015748595,0.0,-1.0,-1.0,0.17757034301757812,0.14797592163085938,0.02959442138671875,0.17757034301757812,1.0,0.0,1.0
2005-12-30,19.66868019104004,-0.008274594197224427,7336036.0,20.00885247549364,20.44717913118342,0.0,-1.0,-1.0,0.006213968610713079,0.010148013838855526,1.0,0.0,1.0,20.216679573059082,0.37815013787452195,20.594829710933602,19.83852943518456,1.0,0.0,1.0,4974211.6,7054563.2,0.7051055407654437,0.0,-1.0,-1.0,0.23676109313964844,0.019731521606445312,0.21702957153320312,0.23676109313964844,1.0,0.0,1.0
2006-01-03,20.02151870727539,0.017939104851381282,9789559.0,20.01049211206295,20.441296274805453,0.0,-1.0,-1.0,0.009177884761848188,0.0103058708698256,1.0,0.0,1.0,20.20772304534912,0.38066281623307585,20.588385861582196,19.827060229116043,0.0,0.0,0.0,6261084.4,7332610.133333334,0.8538684433170282,0.0,-1.0,-1.0,0.47352027893066406,0.5031166076660156,0.029596328735351562,0.5031166076660156,1.0,0.0,1.0
2006-01-04,19.685091018676758,-0.01680330515968209,13337658.0,19.96836912382128,20.43084566719316,0.0,-1.0,-1.0,0.010396191951205416,0.010417239247711367,1.0,0.0,1.0,20.176667499542237,0.39718328121870483,20.573850780760942,19.77948421832353,1.0,0.0,1.0,7999351.0,7922412.466666667,1.0097115031131048,1.0,0.0,1.0,0.9075813293457031,0.2860851287841797,0.6214962005615234,0.9075813293457031,0.0,-1.0,-1.0
2006-01-05,20.029722213745117,0.01750721877492878,8816219.0,19.976311246751962,20.425302511173815,0.0,-1.0,-1.0,0.01184983100290833,0.010556641835895319,0.0,-1.0,-1.0,20.142139530181886,0.3769384726504313,20.519078002832316,19.765201057531456,0.0,0.0,0.0,8843365.2,8050515.2,1.0984843802294788,1.0,0.0,1.0,0.5820350646972656,0.6905498504638672,0.10851478576660156,0.6905498504638672,1.0,0.0,1.0
2006-01-06,20.300506591796875,0.013519127982011492,6500253.0,20.018278151550046,20.423578036010785,0.0,-1.0,-1.0,0.011951259204896633,0.010605885577027803,0.0,-1.0,-1.0,20.115061378479005,0.3418281418383217,20.456889520317326,19.773233236640685,0.0,0.0,0.0,9155945.0,7899591.0,1.159040385761744,1.0,0.0,1.0,0.34527587890625,0.37487030029296875,0.02959442138671875,0.37487030029296875,1.0,0.0,1.0
2006-01-09,20.51384925842285,0.01050922870625226,6680487.0,20.08242955218145,20.424825372723856,0.0,-1.0,-1.0,0.011522614553930508,0.0106041718515066,0.0,-1.0,-1.0,20.113010025024415,0.33916255342543217,20.452172578449847,19.773847471598984,0.0,-1.0,-1.0,9024835.2,7801729.933333334,1.1567735972814028,1.0,0.0,1.0,0.3058147430419922,0.2860851287841797,0.0197296142578125,0.3058147430419922,1.0,0.0,1.0
2006-01-10,20.776426315307617,0.01279998958639883,11957628.0,20.172267042242442,20.429683429001575,0.0,-1.0,-1.0,0.011253206823377238,0.010634615328180632,0.0,-1.0,-1.0,20.118343544006347,0.3490724364560752,20.467415980462423,19.76927110755027,0.0,-1.0,-1.0,9458449.0,7513775.866666666,1.2588143654857313,1.0,0.0,1.0,0.3255443572998047,0.3255443572998047,0.0,0.3255443572998047,1.0,0.0,1.0
2006-01-11,20.973358154296875,0.009478619469998284,12363406.0,20.27596783544637,20.43719498805627,0.0,-1.0,-1.0,0.01064253726365214,0.010615337893849419,0.0,-1.0,-1.0,20.13516492843628,0.38193676529194687,20.517101693728225,19.753228163144332,0.0,-1.0,-1.0,9263598.6,7876891.266666667,1.1760475403794877,1.0,0.0,1.0,0.5327110290527344,0.4636554718017578,0.06905555725097656,0.5327110290527344,1.0,0.0,1.0
2006-01-12,21.039005279541016,0.0031300245178280672,10032438.0,20.374742602768386,20.44550935680495,0.0,-1.0,-1.0,0.009954181000030192,0.010546463940870368,1.0,0.0,1.0,20.15608901977539,0.4195383610926049,20.575627380867996,19.736550658682784,0.0,-1.0,-1.0,9506842.4,7932772.333333333,1.198426224846068,1.0,0.0,1.0,0.2663555145263672,0.2268962860107422,0.039459228515625,0.2663555145263672,1.0,0.0,1.0
2006-01-13,21.088241577148438,0.002340238854129595,8184085.0,20.46710464309068,20.454388657563214,1.0,0.0,1.0,0.009329220463814172,0.0104756345656957,1.0,0.0,1.0,20.18480863571167,0.46275240436729864,20.647561040078966,19.72205623134437,0.0,-1.0,-1.0,9843608.8,7948065.466666667,1.2384911575380246,1.0,0.0,1.0,0.23675918579101562,0.09864997863769531,0.1381092071533203,0.23675918579101562,1.0,0.0,1.0
2006-01-17,20.825660705566406,-0.01245152994958898,9454435.0,20.513519523404923,20.459517510678495,1.0,0.0,1.0,0.010523079689730153,0.010513071940789542,0.0,-1.0,-1.0,20.211066341400148,0.4840711117529483,20.695137453153094,19.7269952296472,0.0,-1.0,-1.0,10398398.4,8132481.733333333,1.2786254849339718,1.0,0.0,1.0,0.4439239501953125,0.12824440002441406,0.31567955017089844,0.4439239501953125,1.0,0.0,1.0
2006-01-18,20.67795753479004,-0.007092364216655489,8039027.0,20.534805931351432,20.462534958871874,1.0,0.0,1.0,0.010352749736479499,0.010476264278174491,1.0,0.0,1.0,20.231579780578613,0.4951627722207572,20.726742552799372,19.736417008357854,0.0,0.0,0.0,9614678.2,8444737.2,1.1385408417446075,1.0,0.0,1.0,0.35513877868652344,0.029596328735351562,0.384735107421875,0.384735107421875,1.0,0.0,1.0
2006-01-19,21.53133773803711,0.041270043320830174,26900051.0,20.66380641238439,20.477298313827223,1.0,0.0,1.0,0.016984039509634636,0.011460892736329107,0.0,-1.0,-1.0,20.301326847076417,0.5731517231271731,20.87447857020359,19.728175123949246,0.0,-1.0,-1.0,12522007.2,9928318.933333334,1.2612414331250599,1.0,0.0,1.0,1.3712348937988281,1.0851497650146484,0.2860851287841797,1.3712348937988281,0.0,-1.0,-1.0
2006-01-20,21.104652404785156,-0.019816944884858412,19239838.0,20.72087367777383,20.485963549522427,1.0,0.0,1.0,0.018270697100564375,0.011634476741894367,0.0,-1.0,-1.0,20.36081714630127,0.5923520456660204,20.95316919196729,19.768465100635247,0.0,-1.0,-1.0,14363487.2,10904564.933333334,1.317199474514875,1.0,0.0,1.0,0.8878498077392578,0.25649070739746094,0.6313591003417969,0.8878498077392578,0.0,0.0,0.0
2006-01-23,20.940536499023438,-0.007776290393890051,11466295.0,20.74930890624938,20.49224198834212,1.0,0.0,1.0,0.01744987401745924,0.011594460527003586,0.0,-1.0,-1.0,20.419076347351073,0.5890295736509946,21.008105921002066,19.83004677370008,0.0,0.0,0.0,15019929.2,11339827.666666666,1.3245288765852203,1.0,0.0,1.0,0.5425758361816406,0.07892036437988281,0.4636554718017578,0.5425758361816406,1.0,0.0,1.0
2006-01-24,21.326200485229492,0.018417101501866595,22468525.0,20.823987196187563,20.503759886096745,1.0,0.0,1.0,0.017306925934753484,0.011706112905769655,0.0,-1.0,-1.0,20.492926120758057,0.6061616087227083,21.099087729480765,19.88676451203535,0.0,-1.0,-1.0,17622747.2,12348660.266666668,1.427097905314468,1.0,0.0,1.0,0.5228443145751953,0.6017646789550781,0.07892036437988281,0.6017646789550781,1.0,0.0,1.0
2006-01-25,20.874897003173828,-0.021161926259121278,33507755.0,20.83057744202464,20.508885479360906,1.0,0.0,1.0,0.01832450837295894,0.01190202026414096,0.0,-1.0,-1.0,20.540928649902344,0.5959003263850261,21.136828976287372,19.945028323517317,0.0,0.0,0.0,22716492.8,13929873.333333334,1.63077525950224,1.0,0.0,1.0,0.8385257720947266,0.20716476440429688,0.6313610076904297,0.8385257720947266,0.0,0.0,0.0
2006-01-26,20.57949447631836,-0.014151089071747558,32957324.0,20.798074893548023,20.509860583555405,1.0,0.0,1.0,0.017842194245065997,0.011940694085468684,0.0,-1.0,-1.0,20.579494571685792,0.5703951128670596,21.149889684552853,20.00909945881873,0.0,0.0,0.0,23927947.4,15237851.066666666,1.5702967101669094,1.0,0.0,1.0,0.6708202362060547,0.13811111450195312,0.5327091217041016,0.6708202362060547,1.0,0.0,1.0
2006-01-27,20.57949447631836,0.0,11889407.0,20.769779781663143,20.510822180662498,1.0,0.0,1.0,0.01665435884255038,0.011857968168064215,0.0,-1.0,-1.0,20.61847095489502,0.5401566251412785,21.1586275800363,20.07831432975374,0.0,0.0,0.0,22457861.2,15442730.266666668,1.4542675299118306,1.0,0.0,1.0,0.2860851287841797,0.19729995727539062,0.08878517150878906,0.2860851287841797,1.0,0.0,1.0
2006-01-30,20.89130401611328,0.01515146740624429,20834364.0,20.785511025358584,20.516076157437208,1.0,0.0,1.0,0.0165488953513747,0.01190640006721066,0.0,-1.0,-1.0,20.671396732330322,0.5101461381853153,21.18154287051564,20.161250594145006,0.0,0.0,0.0,24331475.0,16398337.666666666,1.483776922673036,1.0,0.0,1.0,0.39459991455078125,0.49324989318847656,0.09864997863769531,0.49324989318847656,1.0,0.0,1.0
2006-01-31,20.768224716186523,-0.005891412993264011,16210846.0,20.783273322373574,20.519557868358103,1.0,0.0,1.0,0.01562094775330814,0.011846415169897121,0.0,-1.0,-1.0,20.726373958587647,0.4523748941300314,21.17874885271768,20.273999064457616,0.0,0.0,0.0,23079939.2,17033694.933333334,1.3549578814420784,1.0,0.0,1.0,0.27622032165527344,0.04932594299316406,0.22689437866210938,0.27622032165527344,1.0,0.0,1.0
